stop_id,stop_code,stop_name,stop_lat,stop_lon
557,24514,"Okrzei",51.1064282400,17.0984639600
480,21105,"Śliczna",51.0850864300,17.0349837600
3271,50000057,"MOKRY DWÓR",51.0710700000,17.1237490000
3610,31917005,"Wilczyce - Dworska",51.1293687300,17.1550406900
1018,18736,"Marszowicka",51.1631676200,16.8785105900
3524,20267,"DWORZEC GŁÓWNY",51.0996462200,17.0372634900
697,23163,"Jutrosińska",51.1463619300,17.0418826300
1501,12206,"Kwiska",51.1252752500,16.9834276700
2541,21037,"GAJ",51.0772602800,17.0399774100
1982,21136,"BARDZKA (Cmentarz)",51.0732655400,17.0532944900
4186,92052005,"Prężyce przy posesji nr 22",51.2382840000,16.8185810000
1630,11404,"Stalowa",51.0996657800,17.0016518700
124,12713,"Wiślańska",51.1359184100,16.9790481300
3779,18119,"Fieldorfa",51.1476506000,16.9082140000
4187,92052008,"Gosławice - przejazd PKP",51.2237590000,16.8261190000
33,20312,"pl. Wróblewskiego",51.1053429000,17.0489335300
1623,20666,"Słowiańska",51.1235419100,17.0402172300
1614,10006,"Rynek",51.1098340800,17.0265935000
2040,98360,"Las Mokrzański",51.1759061700,16.8335489400
340,16512,"Przyjaźni",51.0687684000,17.0047434500
3688,31921001,"Raków I",51.1700792400,17.2776887800
50,29517,"KŁOKOCZYCE",51.1569605300,17.0962815100
4020,24137,"Kowalska 56",51.1360800000,17.0975300000
1396,20609,"DWORZEC NADODRZE",51.1242294000,17.0350092500
349,26314,"Ołtaszyn",51.0565016200,17.0249606900
1028,24121,"Działdowska",51.1331716300,17.1054383500
1120,21176,"SPISKA (Ośrodek sportu)",51.0835642600,17.0299742900
1355,23010,"Bałtycka",51.1377841200,17.0301744800
2034,20622,"pl. Bema",51.1166631500,17.0417125500
4023,92058001,"Mrozów - Świetlica",51.1856332900,16.7906827700
4048,17741,"Jerzmanowo (Cmentarz)",51.1258930000,16.8858150000
2290,21117,"ROD Bajki",51.0825281300,17.0343704600
882,12528,"Metalowców",51.1322485600,16.9563613100
3653,32618201,"Ramiszów",51.1887846200,17.1014066200
3430,71951008,"Ślęza (ul. Pszenna - autostrada)",51.0428572700,16.9912595800
3268,23003,"Serbska (C.K. Agora)",51.1337895900,17.0194298200
3707,31453016,"Łozina - Wrocławska (na wys. nr 18)",51.2304029100,17.1727172300
4049,17742,"Jerzmanowo (Cmentarz)",51.1259270000,16.8851180000
1424,18001,"Glinianki",51.1380635300,16.9349894600
2484,10527,"LITOMSKA (ZUS)",51.1199086500,17.0101373900
3235,17300,"Muchobór Wielki (Roślinna)",51.1017604300,16.9439777200
3649,31371014,"Pasikurowice - skrzy. Malinowa",51.2097949200,17.1039922700
1780,18303,"Zajazdowa",51.1480948200,16.8653655100
560,24511,"Partyzantów",51.1062614300,17.0939924100
974,18329,"Ratyń - skrzyżowanie",51.1306630400,16.8475935500
356,26344,"Kutrzeby",51.0523518500,17.0194239600
637,23141,"Broniewskiego",51.1359043600,17.0353272200
3654,32911904,"Domaszczyn Kościół",51.1880685700,17.1647516000
3111,17317,"Zagony",51.1008794200,16.9422415200
2738,23316,"Góra Kapliczna",51.1515126800,16.9929223200
3536,20725,"Zakładowa",51.1298330000,17.0391070000
821,120665,"Słowiańska",51.1240128000,17.0427107000
3872,18546,"Królewiecka (Staw)",51.1544670000,16.9240520000
667,23150,"Paprotna",51.1477521500,17.0205392900
1511,12203,"Małopanewska",51.1238940800,16.9874667700
113,18536,"Dworska",51.1436063900,16.9534481200
3982,92056018,"Kadłub NŻ",51.1829510000,16.7045860000
3452,11702,"Bzowa (Centrum Zajezdnia)",51.0976554000,16.9930907400
750,31341006,"Szczodre - stawy",51.2044730900,17.2049794300
90,18122,"Jeleniogórska",51.1463339100,16.8763782900
251,12122,"Nowy Dwór",51.1125872800,16.9599295600
623,23703,"Kasprowicza",51.1374410800,17.0529068200
1385,10651,"Dmowskiego",51.1164495600,17.0247823500
125,12711,"Kolista",51.1327370900,16.9738810400
3559,11406,"pl. Srebrny",51.0984416500,16.9961696100
48,227905,"SZYMANÓW",51.1941474000,17.0188466100
1984,120825,"Bujwida",51.1133642500,17.0667942100
3865,91606008,"Lutynia - Kolonia",51.1317310000,16.7562730000
404,17101,"Solskiego",51.0812013100,16.9677037700
208,12316,"Wejherowska",51.1294515200,16.9866403700
3839,23539,"Lawendowa",51.1697220000,17.0004870000
2114,31922007,"Kiełczówek",51.1194904100,17.1792128500
1883,25318,"Park Brochowski",51.0632764400,17.0748639300
3945,90094008,"Źródła",51.1598455100,16.7233564900
1967,17102,"Solskiego",51.0817903600,16.9686697900
2907,20607,"DWORZEC NADODRZE",51.1243901500,17.0333860400
3231,18149,"Kamiennogórska (Ośrodek dla niewidomych)",51.1425993300,16.8997371700
191,18109,"Wschowska",51.1451622300,16.8802209200
206,12513,"Orlińskiego",51.1221205200,16.9719204400
3566,17133,"Kadłubka",51.0764765300,16.9686605800
3658,31453023,"Domaszczyn -Trzebnicka",51.1960955600,17.1518290400
860,121010,"Prudnicka",51.0900427600,17.0447006800
3875,21109,"Borowska (Szpital)",51.0747253300,17.0325481300
868,111402,"Pereca",51.1011171600,17.0080775100
1477,24008,"Kętrzyńska",51.1309653600,17.0740608700
1672,18007,"Złotnicka",51.1438728600,16.8897977600
1365,20630,"Mosty Warszawskie",51.1284732000,17.0545791400
1139,18537,"Dworska",51.1437776400,16.9529776600
3557,111405,"pl. Srebrny",51.0984880000,16.9961460000
3777,23533,"Kominiarska (plac sportowy)",51.1755878100,17.0124025000
4006,92055004,"Wilkostów",51.2160120000,16.8053650000
3540,23564,"Cynamonowa",51.1759580000,16.9977880000
1701,24728,"Volvo - brama II",51.1185418700,17.1105157600
52,29537,"Starodębowa",51.1673054900,17.1059007000
284,11723,"Aleja Pracy",51.0918696000,16.9853733400
3245,29546,"Odolanowska",51.1662150000,17.1283820000
911,18331,"Ratyń - skrzyżowanie",51.1299792900,16.8466710400
381,16702,"Kościelna",51.0638818600,16.9838994700
1344,11232,"Uniwersytet Ekonomiczny",51.0891316000,17.0284641700
1409,11606,"FAT",51.0947030200,16.9809392200
4001,92058007,"Krępice - Wrocławska",51.1630510000,16.8108960000
2286,29114,"Dobroszycka",51.1513435300,17.1266710100
209,12317,"Wejherowska",51.1291718500,16.9853284800
2478,12736,"KOZANÓW",51.1374778700,16.9687557600
3567,17135,"Stanki",51.0763258500,16.9720669200
184,12127,"Kołobrzeska",51.1211968500,16.9449610800
1327,12320,"Hala Orbita",51.1322068200,16.9897592300
3670,31453020,"Bukowina - skrzy.",51.2045928000,17.1536755700
3944,90094007,"Źródła",51.1599160000,16.7225620000
4131,18740,"Arachidowa",51.1541800000,16.8991180000
4188,92052007,"Gosławice - przejazd PKP",51.2237740000,16.8262490000
1212,24720,"Kmieca",51.1052327000,17.1457403400
3906,121014,"Bardzka",51.0834758500,17.0492901000
1374,24204,"Chopina",51.1168782100,17.0819947300
729,29522,"Królewska",51.1555831300,17.1290185700
277,17310,"Końcowa",51.0959813500,16.9621510700
347,26341,"Ołtaszyn",51.0568003800,17.0222771800
562,24506,"Spółdzielcza",51.1019015100,17.1026888100
3704,31371003,"Godzieszowa (na wys. nr 8)",51.2384971300,17.1281536700
711,29103,"Psie Pole",51.1456250000,17.1110370000
4000,92058008,"Krępice - Wrocławska",51.1630110000,16.8107950000
1298,31920022,"Kątna",51.1328295100,17.2838817700
1569,20806,"Piastowska",51.1158164800,17.0614917600
1486,20261,"Komuny Paryskiej",51.1017259800,17.0461160400
2894,12610,"KOZANÓW (Dokerska)",51.1411263700,16.9640126500
3616,30017701,"Długołęka - SELGROS pętla",51.1831096700,17.1985902900
283,11724,"Aleja Pracy",51.0922586200,16.9864164100
568,24708,"Swojczyce",51.1147904000,17.1281076700
2950,24705,"Magellana",51.1134611700,17.1222761100
3476,90336000,"Wilkszyn (pętla)",51.1917340000,16.8628150000
451,21133,"Świeradowska",51.0768454300,17.0479991100
3565,17134,"Kadłubka",51.0762234400,16.9688686400
4151,43508,"Kominiarska",51.1699050000,16.9976780000
1455,18012,"Jeleniogórska",51.1451916100,16.8784282200
2841,90336002,"Pisarzowice - Kolejowa",51.2138342000,16.8473652000
3975,92056011,"Miękinia - Urząd Gminy",51.1940821700,16.7380306100
1178,20903,"Ogród Botaniczny",51.1171567400,17.0514722200
16,12526,"Metalowców",51.1330889400,16.9592179100
4021,24142,"KROMERA",51.1320085300,17.0657783000
735,29105,"PSIE POLE (Stacja kolejowa)",51.1496815200,17.1200050900
892,29927,"Żmudzka",51.1453473100,17.1426858900
1601,20851,"Prusa",51.1198444600,17.0563684700
327,11306,"Orla",51.0801599200,17.0084930900
1335,31917009,"Wilczyce - Sosnowa",51.1316349100,17.1681809800
4057,31341019,"Szczodre-Trzebnicka (na wys. nr 3a)",51.1856570000,17.1861790000
230,10513,"Szczepin",51.1177204600,17.0075345100
1266,12537,"Szybowcowa",51.1293877300,16.9652179400
3806,10542,"DW. ŚWIEBODZKI",51.1085111000,17.0188265300
2279,29107,"Dobroszycka",51.1514553900,17.1282492000
977,20916,"PL. GRUNWALDZKI",51.1124589100,17.0608282000
331,11358,"Skierniewicka",51.0781529100,17.0149210000
3925,18505,"Maślice Małe (Brodnicka)",51.1529305700,16.9401113700
1176,20905,"pl. Bema",51.1169782800,17.0433691300
3941,90094004,"Wróblowice",51.1583140000,16.7855210000
1082,31453010,"Bierzyce",51.2360076000,17.1840852200
633,23721,"Redycka",51.1491673300,17.0752146900
1412,11608,"Fiołkowa",51.0922952900,16.9777138000
1097,30440003,"Borowa - szkoła",51.1891701200,17.2791587300
3218,12733,"KOZANÓW (Dokerska)",51.1415645500,16.9635930000
148,18318,"Miodowa",51.1351482500,16.8487416100
3514,21121,"DWORZEC AUTOBUSOWY",51.0972692700,17.0365797600
4015,92052017,"Księginice P&R",51.2423574000,16.7622880000
3745,31913003,"Jaksonowice (na wys. bud 27)",51.2444593500,17.2416797100
3144,23710,"KOSZAROWA (Szpital)",51.1416629600,17.0647761500
2854,10538,"Pl. SOLIDARNOŚCI",51.1134095900,17.0179614400
3773,11202,"Zaolziańska",51.0974777700,17.0251870300
3025,31920014,"Pietrzykowice",51.1229591200,17.2324348500
89,18121,"Jeleniogórska",51.1456283400,16.8760243800
337,16526,"Hippiczna",51.0679444400,17.0088540200
439,21149,"Klimasa",51.0799002100,17.0623729600
3673,31472003,"Skała - skrzy. (obr. Węgrów)",51.2557989000,17.2284529300
829,120852,"Prusa",51.1194763200,17.0573170800
2855,11707,"FAT",51.0951428800,16.9794631200
3064,31908001,"Zaprężyn",51.2519651000,17.1929477200
2076,31908003,"Bierzyce - wieś",51.2384036200,17.1848725000
3123,23522,"POŚWIĘTNE",51.1506673900,17.0289560400
3900,11351,"Hallera",51.0860710600,17.0125515300
1435,11654,"GRABISZYNEK",51.0906694700,16.9889329100
453,121024,"Krynicka",51.0796854400,17.0506705600
3765,18515,"Maślicka (Osiedle)",51.1482274400,16.9467456700
3106,21130,"PETRUSEWICZA",51.0918600000,17.0330050000
572,24702,"Monopolowa",51.1154619200,17.1112129300
2869,17726,"Szkoła Żerniki",51.1211917700,16.9268594700
2316,31909003,"Tokary - osiedle",51.2308562900,17.1350530200
1777,18362,"Krępicka",51.1512331000,16.8563744500
2746,24717,"Wojnów",51.0973272500,17.1634351900
3808,26317,"rondo Św. Ojca Pio",51.0596891500,17.0056594100
321,11343,"Drukarska",51.0900688900,17.0202333600
804,20921,"PL. GRUNWALDZKI",51.1119574400,17.0625496500
698,23164,"Jutrosińska",51.1470221400,17.0419950600
3552,26104,"Konduktorska",51.0674430000,17.0545040000
3010,18113,"Kosmonautów (Szpital)",51.1420698800,16.9050148800
149,18317,"Miodowa",51.1355576700,16.8489406600
2482,18705,"Główna",51.1634006900,16.8958143900
2140,23311,"Lipska",51.1450717100,16.9873408100
4044,17712,"Jerzmanowo (Cmentarz I)",51.1241088600,16.8860090600
897,723953,"Wysoka-Radosna",51.0487544000,17.0002200500
3876,21110,"Borowska (Szpital)",51.0752569600,17.0330585000
3772,11201,"Zaolziańska",51.0978092500,17.0253910500
1979,31910004,"Bukowina",51.2105786100,17.1401120700
3483,90336008,"Pisarzowice - Graniczna",51.1968230000,16.8549944000
2784,23110,"most Milenijny",51.1366686500,17.0004071000
867,111401,"Pereca",51.1010778400,17.0075234900
1680,20616,"DWORZEC NADODRZE",51.1248409500,17.0348163400
899,26326,"Malinowa",51.0667177400,17.0105562100
1277,120821,"most Grunwaldzki",51.1101332700,17.0555734000
687,23525,"Lekarska",51.1601646900,17.0277247600
700,23555,"Ługowa",51.1592049500,17.0446813800
1278,10555,"Dmowskiego",51.1169898900,17.0256625400
1239,12153,"Wrocławski Park Technologiczny",51.1050638300,16.9707481600
3972,92056010,"Klęka",51.2086166900,16.7499646000
643,23172,"Bałtycka",51.1371797200,17.0294499300
1946,29530,"OSIEDLE SOBIESKIEGO",51.1592538700,17.1327617400
1232,11341,"Uniwersytet Ekonomiczny",51.0897680300,17.0267317900
1319,23727,"Sołtysowicka",51.1424517800,17.0709130900
814,110601,"Pomorska",51.1172336100,17.0316115400
1783,11319,"Gwiaździsta",51.0995503700,17.0262885600
579,24723,"Miłoszycka",51.1165595700,17.1271468400
2791,23170,"Kamieńskiego (Szpital)",51.1486829400,17.0429112300
4031,17731,"Piołunowa",51.1219120000,16.8795080000
3440,23528,"Rondo Obrońców Grodna",51.1647578600,17.0276791400
1584,20662,"PL. STASZICA",51.1225510300,17.0308837600
544,10102,"Świdnicka",51.1070220600,17.0328506700
36,20303,"Urząd Wojewódzki",51.1104499100,17.0485819200
1157,11554,"Mielecka",51.0895219800,16.9996896400
617,20902,"Ogród Botaniczny",51.1174629100,17.0510953200
721,29513,"Piwnika - Ponurego",51.1502106000,17.1098420400
2875,17314,"MIŃSKA (Rondo Rotm. Pileckiego)",51.1072206500,16.9494872000
145,18313,"TRZMIELOWICKA (Stacja kolejowa)",51.1433995100,16.8638031000
350,26313,"Ołtaszyn",51.0567868000,17.0237901600
4066,18404,"Dworska",51.1435710000,16.9544135000
1612,11205,"Rondo",51.0911436500,17.0174944400
1240,12150,"Wrocławski Park Technologiczny",51.1061153700,16.9706863800
276,17309,"Końcowa",51.0958214900,16.9624517200
3905,11252,"Hallera",51.0865126500,17.0114967300
322,11342,"Uniwersytet Ekonomiczny",51.0895357800,17.0272791700
3657,31453022,"Domaszczyn -Trzebnicka",51.1962283600,17.1520916500
2024,18535,"Suwalska",51.1522513600,16.9268182400
4028,11526,"Kolbuszowska (Stadion)",51.0939672200,16.9968875900
4168,92052012,"Brzezinka Średzka - ul. Główna",51.2158058000,16.8370802000
3457,11601,"Bzowa (Centrum Zajezdnia)",51.0976122400,16.9919245600
1610,20814,"Reja",51.1124185400,17.0569279300
3573,20352,"DWORZEC AUTOBUSOWY",51.0970610000,17.0373520000
1279,10556,"Dmowskiego",51.1152713500,17.0243585900
4137,26108,"Jagodzińska",51.0592203000,17.0564478600
4055,17532,"PORT LOTNICZY",51.1094250000,16.8823880000
3655,32911803,"Domaszczyn Kościół",51.1880416500,17.1650393500
3443,23537,"Rondo Obrońców Grodna",51.1665236300,17.0273642600
1273,10108,"Rynek",51.1094083200,17.0264757300
2711,29322,"Szewczenki",51.1418492700,17.1231984300
1475,23017,"Kępińska",51.1442188300,17.0312330000
3629,30368008,"Byków - Ogrodowa",51.1907642100,17.2347376700
4135,18747,"Stoszowska",51.1517690000,16.9097160000
2175,23543,"Poświęcka",51.1565148000,17.0340930700
1145,10503,"Młodych Techników",51.1130337800,17.0125979100
4043,17711,"Jerzmanowo (Cmentarz I)",51.1236229900,16.8837995500
1065,21175,"Wiśniowa",51.0835491300,17.0264160100
1337,18349,"Owczarska",51.1527587700,16.8635621500
3541,23563,"Cynamonowa",51.1759210000,16.9981530000
727,29508,"ZAKRZÓW",51.1618697000,17.1244177400
3983,92056017,"Kadłub NŻ",51.1830510000,16.7045340000
3674,31472004,"Skała - skrzy. (obr. Węgrów)",51.2556714000,17.2283262700
2735,11239,"Pułtuska",51.0743019600,17.0159050400
3693,32696202,"Wilczyce Wilczycka Stary Młyn",51.1228694700,17.1549152900
1504,20821,"most Grunwaldzki",51.1101381200,17.0554933300
3133,21154,"TARNOGAJ",51.0786695200,17.0643093200
2931,31920005,"Kiełczów - Wrocławska",51.1412775600,17.1733541100
1579,10451,"PL. JANA PAWŁA II",51.1122244400,17.0225310600
646,23123,"Kamieńskiego",51.1393462800,17.0331472500
97,18701,"Chwałkowska",51.1597972000,16.9101406700
3699,31921005,"Raków III",51.1583466300,17.2729105400
800,18511,"Jędrzejowska",51.1583647700,16.9168876700
1025,18708,"Główna",51.1629043700,16.8957229600
1286,24319,"Moniuszki",51.1194327700,17.0816041200
3523,10268,"DWORZEC GŁÓWNY",51.1000018600,17.0353093500
338,16525,"Hippiczna",51.0684791400,17.0089487100
3994,92052010,"Brzezinka Średzka - PKP",51.2195160000,16.8363330000
1742,120824,"PL. GRUNWALDZKI",51.1114348700,17.0598402600
1753,120822,"most Grunwaldzki",51.1101360600,17.0550925200
3957,91048791,"Żurawiniec",51.1762300000,16.8118760000
1877,26328,"Ożynowa",51.0649495100,17.0099101300
3926,18506,"Maślice Małe (Brodnicka)",51.1533120800,16.9395463900
3904,11210,"Hallera",51.0859918300,17.0117324300
1030,24110,"C.H. Korona",51.1421242700,17.0927085500
1750,20855,"PL. GRUNWALDZKI",51.1111411000,17.0611932900
464,25302,"Wiaduktowa",51.0752130500,17.0764034900
614,20724,"Mosty Warszawskie",51.1280013700,17.0548583700
1081,31453009,"Bierzyce",51.2357831700,17.1837669600
422,25115,"Zagłębiowska",51.0727551600,17.0891407500
2362,12612,"Górnicza",51.1399883700,16.9597107400
229,10514,"Szczepin",51.1170944100,17.0079669000
1439,10023,"Hala Targowa",51.1127688000,17.0395733100
1564,10232,"Renoma",51.1037495200,17.0306378200
1004,110104,"Rynek",51.1119538700,17.0271183500
3535,20719,"Słonimskiego",51.1306780000,17.0444240000
799,18743,"PRACZE ODRZAŃSKIE",51.1742880000,16.9054920000
1666,20670,"Wyszyńskiego",51.1219185200,17.0529416500
1766,21137,"Morwowa",51.0765464300,17.0531701700
692,23532,"Polanowicka",51.1696374100,17.0241751600
1472,20809,"Katedra",51.1142165900,17.0504584200
2893,12609,"KOZANÓW (Dokerska)",51.1412835600,16.9640954100
2937,17130,"Kwiatkowskiego (Rondo)",51.0725259700,16.9536394100
3706,31453017,"Łozina - Wrocławska (na wys. nr 18)",51.2300115600,17.1725796400
2310,125003,"KRAKOWSKA (Centrum handlowe)",51.0891053100,17.0659851700
271,17303,"Muchobór Wielki",51.0988644700,16.9412746000
395,16517,"Wawrzyniaka",51.0780740000,16.9982022000
1707,20901,"Ogród Botaniczny",51.1165508400,17.0523867300
61,18355,"Dolnobrzeska",51.1550175700,16.8594144100
3442,12903,"KUŹNIKI",51.1233022100,16.9501394500
4184,92052003,"Lenartowice przy posesji nr 11a",51.2440450000,16.7997470000
1514,11454,"Mielecka",51.0895192000,17.0006031400
210,12315,"Wejherowska",51.1298272000,16.9851259800
3455,24323,"Godebskiego (AWF Wrocław)",51.1137708800,17.0984612900
1156,11530,"Żelazna",51.0961279600,17.0124964900
318,11346,"Rondo",51.0916681300,17.0158075500
2944,12144,"Nowy Dwór (Stacja kolejowa)",51.1195270400,16.9530757300
2529,25311,"Arabska",51.0511576500,17.0923256000
1142,112206,"Kwiska",51.1252750000,16.9835144300
545,10101,"Świdnicka",51.1074360100,17.0328863800
1233,11372,"Uniwersytet Ekonomiczny",51.0900816400,17.0291803800
3056,18391,"Rubczaka",51.1441942900,16.8659648400
312,11541,"Zaporoska",51.0965397500,17.0145216700
1781,18304,"Zajazdowa",51.1478387100,16.8656115900
2639,20328,"Kościuszki",51.1002515500,17.0454552200
3467,90336900,"Wilkszyn (pętla)",51.1918860000,16.8627510000
316,11336,"Pl. Hirszfelda",51.0938214700,17.0179590500
1751,20816,"PL. GRUNWALDZKI",51.1111569000,17.0614648300
